src_ip,src_hostname,src_process,src_service,src_username,dst_ip,dst_hostname,dst_fqdn,port,proto,dst_process,dst_service,dst_username,policy_decision
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\thaverford,10.0.1.133,acd-dc04-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\rswanson,10.0.1.134,exc-mail01-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\lknope,10.0.1.32,acd-dc02-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\cdwyer,10.0.1.139,exc-et01-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\rswanson,10.0.1.136,exc-et02-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\bwaytt,10.0.1.140,exc-mail02-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\rswanson,10.0.1.22,acd-dc01-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\bwaytt,10.0.1.130,acd-dc03-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\thaverford,10.0.1.133,acd-dc04-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\rswanson,10.0.1.134,exc-mail01-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\lknope,10.0.1.32,acd-dc02-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\cdwyer,10.0.1.139,exc-et01-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\rswanson,10.0.1.136,exc-et02-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\bwaytt,10.0.1.140,exc-mail02-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\rswanson,10.0.1.22,acd-dc01-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\bwaytt,10.0.1.130,acd-dc03-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\thaverford,10.0.1.133,acd-dc04-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\rswanson,10.0.1.134,exc-mail01-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\lknope,10.0.1.32,acd-dc02-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\cdwyer,10.0.1.139,exc-et01-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\rswanson,10.0.1.136,exc-et02-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\bwaytt,10.0.1.140,exc-mail02-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\rswanson,10.0.1.22,acd-dc01-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\bwaytt,10.0.1.130,acd-dc03-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\thaverford,10.0.1.133,acd-dc04-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\rswanson,10.0.1.134,exc-mail01-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\lknope,10.0.1.32,acd-dc02-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\cdwyer,10.0.1.139,exc-et01-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\rswanson,10.0.1.136,exc-et02-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.7,inf-jh02-prd,mstsc.exe,,illumio\bwaytt,10.0.1.140,exc-mail02-prd,,3389,17,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,potentially_blocked
10.0.1.130,acd-dc03-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.130,acd-dc03-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,445,6,System,SMB,System,allowed
10.0.1.130,acd-dc03-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.130,acd-dc03-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.130,acd-dc03-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.133,acd-dc04-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.133,acd-dc04-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,445,6,System,SMB,System,allowed
10.0.1.133,acd-dc04-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.133,acd-dc04-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.133,acd-dc04-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.130,acd-dc03-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.32,acd-dc02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.32,acd-dc02-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,445,6,System,SMB,System,allowed
10.0.1.32,acd-dc02-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.32,acd-dc02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.32,acd-dc02-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.130,acd-dc03-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.22,acd-dc01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.22,acd-dc01-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,445,6,System,SMB,System,allowed
10.0.1.22,acd-dc01-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.22,acd-dc01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.22,acd-dc01-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.32,acd-dc02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.32,acd-dc02-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,445,6,System,SMB,System,allowed
10.0.1.32,acd-dc02-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.32,acd-dc02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.32,acd-dc02-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.22,acd-dc01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.22,acd-dc01-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,445,6,System,SMB,System,allowed
10.0.1.22,acd-dc01-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.22,acd-dc01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.22,acd-dc01-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.130,acd-dc03-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.205,pay-proc02-prd,java,,tomcat,10.0.1.195,ord-db05-prd,,3306,6,mysqld,,mysql,blocked
10.0.0.6,ord-proc02-dev,java,,tomcat,10.0.1.10,ast-db02-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.6,ord-proc02-dev,java,,tomcat,10.0.1.10,ast-db02-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.4,ord-proc01-dev,java,,tomcat,10.0.1.20,ast-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.4,ord-proc01-dev,java,,tomcat,10.0.1.20,ast-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.143,shc-db02-prd,,,,10.0.0.131,shc-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.143,shc-db02-prd,mysqld,,mysql,10.0.0.131,shc-db01-prd,,3306,6,,,,potentially_blocked
10.0.0.131,shc-db01-prd,,,,10.0.0.143,shc-db02-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.131,shc-db01-prd,mysqld,,mysql,10.0.0.143,shc-db02-prd,,3306,6,,,,potentially_blocked
10.0.0.204,ecm-db01-prd,mysqld,,mysql,10.0.0.201,ecm-db02-prd,,3306,6,,,,potentially_blocked
10.0.0.204,ecm-db01-prd,,,,10.0.0.201,ecm-db02-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.201,ecm-db02-prd,,,,10.0.0.204,ecm-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.201,ecm-db02-prd,mysqld,,mysql,10.0.0.204,ecm-db01-prd,,3306,6,,,,potentially_blocked
10.0.0.201,ecm-db02-prd,,,,10.0.0.131,shc-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.201,ecm-db02-prd,mysqld,,mysql,10.0.0.131,shc-db01-prd,,3306,6,,,,potentially_blocked
10.0.0.204,ecm-db01-prd,,,,10.0.0.143,shc-db02-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.204,ecm-db01-prd,mysqld,,mysql,10.0.0.143,shc-db02-prd,,3306,6,,,,potentially_blocked
10.0.0.131,shc-db01-prd,mysqld,,mysql,10.0.0.201,ecm-db02-prd,,3306,6,,,,potentially_blocked
10.0.0.131,shc-db01-prd,,,,10.0.0.201,ecm-db02-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.143,shc-db02-prd,,,,10.0.0.204,ecm-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.143,shc-db02-prd,mysqld,,mysql,10.0.0.204,ecm-db01-prd,,3306,6,,,,potentially_blocked
10.0.1.132,inf-nagios02-prd,nrpe,,root,10.6.6.6,hpux,,5666,6,,,,potentially_blocked
10.0.1.132,inf-nagios02-prd,nrpe,,root,10.7.7.7,win2000,,5666,6,,,,potentially_blocked
10.0.1.132,inf-nagios02-prd,nrpe,,root,10.8.8.8,win2003,,5666,6,,,,potentially_blocked
10.0.1.34,inf-nagios01-prd,nrpe,,root,10.6.6.6,hpux,,5666,6,,,,potentially_blocked
10.0.1.34,inf-nagios01-prd,nrpe,,root,10.7.7.7,win2000,,5666,6,,,,potentially_blocked
10.0.1.34,inf-nagios01-prd,nrpe,,root,10.8.8.8,win2003,,5666,6,,,,potentially_blocked
10.6.6.6,hpux,,,,10.0.1.143,inf-syslog02-prd,,514,6,rsyslogd,,root,potentially_blocked
10.7.7.7,win2000,,,,10.0.1.143,inf-syslog02-prd,,514,6,rsyslogd,,root,potentially_blocked
10.8.8.8,win2003,,,,10.0.1.143,inf-syslog02-prd,,514,6,rsyslogd,,root,potentially_blocked
10.6.6.6,hpux,,,,10.0.1.3,inf-syslog01-prd,,514,6,rsyslogd,,root,potentially_blocked
10.7.7.7,win2000,,,,10.0.1.3,inf-syslog01-prd,,514,6,rsyslogd,,root,potentially_blocked
10.8.8.8,win2003,,,,10.0.1.3,inf-syslog01-prd,,514,6,rsyslogd,,root,potentially_blocked
10.6.6.6,hpux,,,,10.0.1.137,inf-time02-prd,,123,6,ntpd,,root,potentially_blocked
10.7.7.7,win2000,,,,10.0.1.137,inf-time02-prd,,123,6,ntpd,,root,potentially_blocked
10.8.8.8,win2003,,,,10.0.1.137,inf-time02-prd,,123,6,ntpd,,root,potentially_blocked
10.6.6.6,hpux,,,,10.0.1.5,inf-time01-prd,,123,6,ntpd,,root,potentially_blocked
10.7.7.7,win2000,,,,10.0.1.5,inf-time01-prd,,123,6,ntpd,,root,potentially_blocked
10.8.8.8,win2003,,,,10.0.1.5,inf-time01-prd,,123,6,ntpd,,root,potentially_blocked
172.16.3.97,Win-endpoint-1,,,,172.16.3.99,Win-endpoint-3,,3389,6,,,,potentially_blocked
172.16.3.97,Win-endpoint-1,,,,172.16.3.100,Win-endpoint-4,,3389,6,,,,potentially_blocked
172.16.3.98,Win-endpoint-2,,,,172.16.3.103,Win-endpoint-7,,3389,6,,,,potentially_blocked
172.16.3.98,Win-endpoint-2,,,,172.16.3.104,Win-endpoint-8,,3389,6,,,,potentially_blocked
172.16.3.97,Win-endpoint-1,,,,172.16.3.105,Win-endpoint-9,,3389,6,,,,potentially_blocked
172.16.3.105,Win-endpoint-9,,,,172.16.3.106,Win-endpoint-10,,3389,6,,,,potentially_blocked
172.16.3.107,Mac-endpoint-1,,,,172.16.3.108,Mac-endpoint-2,,5900,6,,,,potentially_blocked
172.16.3.107,Mac-endpoint-1,,,,172.16.3.109,Mac-endpoint-3,,5900,6,,,,potentially_blocked
172.16.3.107,Mac-endpoint-1,,,,172.16.3.110,Mac-endpoint-4,,5900,6,,,,potentially_blocked
172.16.3.107,Mac-endpoint-1,,,,172.16.3.111,Mac-endpoint-5,,5900,6,,,,potentially_blocked
172.16.3.107,Mac-endpoint-1,,,,172.16.3.110,Mac-endpoint-4,,5900,6,,,,potentially_blocked
172.16.3.107,Mac-endpoint-1,,,,172.16.3.46,crmprodcaweb1,,443,6,,,,potentially_blocked
172.16.3.108,Mac-endpoint-2,,,,172.16.3.46,crmprodcaweb1,,443,6,,,,potentially_blocked
172.16.3.101,Win-endpoint-5,,,,172.16.3.104,Win-endpoint-8,,3389,6,,,,potentially_blocked
172.16.3.101,Win-endpoint-5,,,,172.16.3.111,Mac-endpoint-6,,5900,6,,,,potentially_blocked
172.16.3.102,Win-endpoint-6,,,,172.16.3.99,Win-endpoint-3,,3389,6,,,,potentially_blocked
172.16.3.102,Win-endpoint-6,,,,172.16.3.109,Mac-endpoint-3,,5900,6,,,,potentially_blocked
172.16.3.97,Win-endpoint-1,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.97,Win-endpoint-1,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.22,acd-dc01-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
172.16.3.97,Win-endpoint-1,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49677,6,lsass.exe,,SYSTEM,allowed
172.16.3.97,Win-endpoint-1,System,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,445,6,System,SMB,System,allowed
172.16.3.97,Win-endpoint-1,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
172.16.3.97,Win-endpoint-1,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
172.16.3.97,Win-endpoint-1,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.22,acd-dc01-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.98,Win-endpoint-2,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.98,Win-endpoint-2,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.32,acd-dc02-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
172.16.3.98,Win-endpoint-2,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49677,6,lsass.exe,,SYSTEM,allowed
172.16.3.98,Win-endpoint-2,System,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,445,6,System,SMB,System,allowed
172.16.3.98,Win-endpoint-2,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
172.16.3.98,Win-endpoint-2,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
172.16.3.98,Win-endpoint-2,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.32,acd-dc02-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.99,Win-endpoint-3,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.99,Win-endpoint-3,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.22,acd-dc01-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
172.16.3.99,Win-endpoint-3,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.99,Win-endpoint-3,System,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,445,6,System,SMB,System,allowed
172.16.3.99,Win-endpoint-3,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
172.16.3.99,Win-endpoint-3,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
172.16.3.99,Win-endpoint-3,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.22,acd-dc01-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.100,Win-endpoint-4,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.100,Win-endpoint-4,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.32,acd-dc02-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
172.16.3.100,Win-endpoint-4,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.100,Win-endpoint-4,System,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,445,6,System,SMB,System,allowed
172.16.3.100,Win-endpoint-4,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
172.16.3.100,Win-endpoint-4,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
172.16.3.100,Win-endpoint-4,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.32,acd-dc02-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.101,Win-endpoint-5,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.101,Win-endpoint-5,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.22,acd-dc01-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
172.16.3.101,Win-endpoint-5,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49677,6,lsass.exe,,SYSTEM,allowed
172.16.3.101,Win-endpoint-5,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.101,Win-endpoint-5,System,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,445,6,System,SMB,System,allowed
172.16.3.101,Win-endpoint-5,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
172.16.3.101,Win-endpoint-5,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
172.16.3.101,Win-endpoint-5,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.22,acd-dc01-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.102,Win-endpoint-6,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.102,Win-endpoint-6,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.32,acd-dc02-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
172.16.3.102,Win-endpoint-6,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.102,Win-endpoint-6,System,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,445,6,System,SMB,System,allowed
172.16.3.102,Win-endpoint-6,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
172.16.3.102,Win-endpoint-6,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
172.16.3.102,Win-endpoint-6,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.32,acd-dc02-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.103,Win-endpoint-7,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.130,acd-dc03-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
172.16.3.103,Win-endpoint-7,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.103,Win-endpoint-7,System,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,445,6,System,SMB,System,allowed
172.16.3.103,Win-endpoint-7,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
172.16.3.103,Win-endpoint-7,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
172.16.3.103,Win-endpoint-7,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.130,acd-dc03-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.104,Win-endpoint-8,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.104,Win-endpoint-8,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.133,acd-dc04-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
172.16.3.104,Win-endpoint-8,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.104,Win-endpoint-8,System,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,445,6,System,SMB,System,allowed
172.16.3.104,Win-endpoint-8,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
172.16.3.104,Win-endpoint-8,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
